place_id,nombre,plaza,direccion,telefono,sitio_web,mcc,familia,payment_signal,signal_evidence,intent_score,eligible,disqualifier,outreach_message,rationale,resenas_totales,calificacion,trace_id,schema_version
ChIJnbVH_H790YURlhwXfSfm4_M,Fonda Doña Juanita,Ciudad de México,"Av. 8 229, Ignacio Zaragoza, Venustiano Carranza, 15000 Ciudad de México, CDMX, Mexico",55 2223 7971,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, noté el gran éxito de Fonda Doña Juanita con sus pozoles y churros. Como actualmente solo aceptas efectivo, una terminal Konfío te permitirá cobrar con tarjeta al instante y dar un servicio más cómodo a tus comensales.",Restaurante con alto volumen de reseñas que opera únicamente con efectivo.,621,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJmUcx5JHj0YURhkr33FtElZk,Taqueria Union,Ciudad de México,"Cda. de Unión, San Pablo, 56334 Chimalhuacán, Méx., Mexico",55 4589 2611,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, vi que Taquería Unión tiene más de 120 opiniones de clientes felices pero en Google indicas que solo aceptas efectivo. Con una terminal Konfío puedes cobrar rápido con tarjeta y elevar el consumo por mesa. ¿Platicamos?",Taquería concurrida con más de 120 reseñas y cobro exclusivo en efectivo.,121,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJd6Hi0fbCYoYRlw3T-Jq9jD8,Taqueria Jiménez,Monterrey,"Hacienda de Sta. María, Hacienda Santa Lucía 1er. Sector, 67267 Cdad. Benito Juárez, N.L., Mexico",81 1033 5130,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, tus tacos de trompo y bistec en Taqueria Jiménez tienen muchísimos clientes. Empieza a cobrar con tarjeta para que tus clientes pidan más sin limitarse por el efectivo en cartera y agiliza tus cobros.",Taquería con más de 100 reseñas que opera únicamente en efectivo según Google.,111,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJK_SMTuS1KIQRFmnntGffI7c,Tacos al pastor el Trompito,Guadalajara,"Calle Río Sta. María 1503, Coyula, 45410 Coyula, Jal., Mexico",33 1703 9407,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, vi que en Tacos al pastor el Trompito tienen excelentes resenas pero unicamente cobran en efectivo. Aceptar pagos con tarjeta mediante una terminal Konfio te ayuda a cobrar mas rapido y aprovechar todo el flujo de comensales. Te platico como activarla?",Taqueria con mas de cien resenas y venta exclusiva en efectivo.,123,4.7,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJUxxBcVitKIQR4vdRWkcATsQ,Taqueria Arandas,Guadalajara,"C. Independencia 954, Tlaquepaque, Lomas del Cuatro, 45599 San Pedro Tlaquepaque, Jal., Mexico",33 1092 2787,https://www.facebook.com/profile.php?id=100067996411015&mibextid=kFxxJD,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, vi que en Taqueria Arandas atienden a decenas de personas a diario pero solo reciben efectivo. Integrar una terminal Konfio te permitira aceptar cobros con tarjeta, atender mas rapido en horas pico y registrar tus ventas. Te gustaria evaluarla?",Taqueria popular concurrida que opera unicamente con efectivo.,125,4.4,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJu38OL7D90YURTlvrmhTz7Dk,Taqueria la Curva,Ciudad de México,"Calle Gral. Francisco Andrade, San Miguel, Iztapalapa, 09240 Ciudad de México, CDMX, Mexico",55 2550 9885,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, veo que en Taquería la Curva ofrecen servicio a domicilio y tienen muy buenas opiniones, pero solo aceptan efectivo. Con una terminal Konfío puedes cobrar con tarjeta tanto en local como contra entrega, facilitando las ventas a tus clientes.",Taquería con servicio a domicilio confirmada solo efectivo.,93,4.1,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJwyyLsqmzKIQRL5JkyXL2qOo,Tacos El Paisa,Guadalajara,"Capulín 168, Lomas de San Miguel, 45589 San Pedro Tlaquepaque, Jal., Mexico",33 3873 5810,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, vi las cientos de opiniones destacando el sabor en Tacos El Paisa en Tlaquepaque. Noté que solo aceptan efectivo; con una terminal Konfío puedes cobrar con tarjeta de inmediato y nunca perder un comensal por falta de cambio. ¿Te interesa?",Taquería con más de 300 reseñas y cobro limitado a efectivo.,333,4.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJaSBy6LDBYoYRa_n5fWSA_8U,"Molino y Tortillería ""La Villita""",Monterrey,"Checoslovaquia 5601, Villa Olímpica, 67183 Guadalupe, N.L., Mexico",81 8360 2305,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, note que en Molino y Tortilleria La Villita solo aceptan efectivo. Al sumar pagos con tarjeta para quienes compran tortillas y complementos, aumentas el ticket promedio y construyes historial de facturacion con Konfio.",Tortillería con alto flujo de clientes y ventas confirmadas solo en efectivo.,53,4.8,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJkcZgK5CTYoYR-QnvmKXGcP4,TACOS YEYOS,Monterrey,"Raúl Salinas Lozano, Felipe Carrillo Puerto #112, INFONAVIT Felipe Carrillo Puerto, 66055 Cdad. Gral. Escobedo, N.L., Mexico",81 8384 3669,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, veo el gran movimiento que tiene TACOS YEYOS las 24 horas pero figura que solo aceptan efectivo. Con la terminal Konfío cobras rápido con tarjeta en horas pico sin frenar el servicio. ¿Te gustaría conocer la terminal?",Taquería de alto volumen que opera exclusivamente con efectivo según perfil.,281,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJwfCW5DwBzoURkgEurzN33wY,Taqueria la curva,Ciudad de México,"C. Cuatro 17, Amp Tepepan, Xochimilco, 16029 Ciudad de México, CDMX, Mexico",55 5465 5690,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, vi que en Taqueria la curva tienen un flujo constante de clientes pero solo cobran en efectivo. Aceptar tarjetas con la terminal Konfío agiliza las cuentas en mesa y permite a tus comensales pedir más sin limitarse. ¿Te gustaría activarla esta semana?",Taquería con más de 300 reseñas que opera únicamente con efectivo.,317,4.2,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJzzre7LH70YURHknPAvwgOYA,PANADERIA Magdalena,Ciudad de México,"Volcán de Zunil 51, Amp la Providencia, Gustavo A. Madero, 07560 Ciudad de México, CDMX, Mexico",55 6811 9802,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, en Panaderia Magdalena tienes gran afluencia de clientes y tus registros indican que solo aceptas efectivo. Con una terminal Konfio tus clientes podran pagar con tarjeta, agilizando las filas en tus horas de mayor venta.",Panadería concurrida con más de 100 opiniones operando exclusivamente en efectivo.,101,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJI0qPKKfqYoYRvOe5e7C5puM,Las Comidas de Avenida Azteca,Monterrey,"Av Azteca 328, Azteca, 67150 Guadalupe, N.L., Mexico",81 8367 9828,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, noté que en Las Comidas de Avenida Azteca atiendes a muchos comensales pero solo aceptas efectivo. Con la terminal Konfío puedes cobrar con tarjetas rápido en las mesas y registrar todo tu volumen para fortalecer tu negocio. ¿Te interesa probarla?",Restaurante consolidado con alto volumen de opiniones y cobro exclusivo en efectivo.,167,4.4,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJP9SQvdEczoUR-BZq1nC4mbY,PANIFICADORA LOS VOLCANES,Ciudad de México,"Oceano de las Tempestades Mz76 Lt1, Selene 2da Secc, Tláhuac, 13420 Ciudad de México, CDMX, Mexico",55 2594 4634,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, note que en Panificadora Los Volcanes solo manejas efectivo. Con una terminal Konfio facilitas la compra de pan y pollos rostizados cobrando con tarjeta, aumentando las ventas y agilizando la fila de cobro.",Panadería con alto volumen de ventas y clientes que solo recibe efectivo.,65,3.7,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJP-bfwu7rYoYRJXBfsNgWvtU,Taquería México,Monterrey,"Av México 110-C, La Noria, 66633 Cdad. Apodaca, N.L., Mexico",81 1579 6103,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,88,True,,"Hola, vi las excelentes opiniones de Taquería México y que solo aceptan efectivo. Con la terminal Konfío podrás cobrar con tarjeta de forma rápida, evitando perder ventas de clientes que no traen efectivo. ¿Te gustaría conocer cómo adquirirla?",Taquería con alto volumen de reseñas y medio de pago confirmado solo en efectivo.,107,4.4,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJ_4IwsOf10YURe6a7Mm9Ys9Y,"Cocina Económica ""LAS POBLANITAS""",Ciudad de México,"Pino Manzana 034, Los Reyes, 54915 Buenavista, Méx., Mexico",56 2468 8489,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,86,True,,"Hola, vi que en Cocina Económica Las Poblanitas tienen excelentes reseñas por sus platillos pero solo aceptan efectivo. Con una terminal Konfío puedes cobrar con tarjeta tanto en el local como en entregas, sin perder pedidos. ¿Te platico sobre nuestras tarifas?",Fonda concurrida con confirmación de cobro exclusivo en efectivo.,46,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJewgXTPb-0YURaSqibyKsJ_Y,Tortillería Jiménez,Ciudad de México,"Playa Icacos, Reforma Iztaccihuatl Nte., Iztacalco, 08810 Ciudad de México, CDMX, Mexico",55 7206 2001,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi que en Tortillería Jiménez solo reciben efectivo y a veces los clientes batallan con el cambio. Con la terminal Konfío puedes aceptar tarjetas de débito y crédito de inmediato, agilizando el cobro y aumentando tus ventas. ¿Te gustaría conocer nuestras comisiones accesibles?",Tortillería con alta afluencia que opera exclusivamente en efectivo según datos estructurados.,93,4.1,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJI6t9OIPj0YURg7SzJmkRnVY,Rosticería Erick,Ciudad de México,"Av. Felipe Berriozabal Manzana 035, Hojalateros, 56366 Chimalhuacán, Méx., Mexico",55 3075 7298,https://rosticeriaerick.negocio.site/,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi que en Rosticería Erick tus clientes adoran tu pollo pero solo aceptas efectivo. Con una terminal Konfío puedes cobrar con tarjeta fácilmente, atender más rápido a tu clientela y hacer crecer tu negocio.",Rosticería clasificada como comida rápida con señal explícita de solo efectivo y alto volumen de reseñas.,221,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJjwUOT4Pj0YURJFp1i8DY1Tw,Cocina Economica Anita,Ciudad de México,"Av. Agrarismo 49, Hojalateros, 56366 Chimalhuacán, Méx., Mexico",55 5853 7385,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi las excelentes opiniones de Cocina Economica Anita. Noté que solo cobras en efectivo; con la terminal de Konfío puedes aceptar tarjeta sin complicaciones y brindar una opción más cómoda a todos tus comensales frecuentes.",Restaurante con confirmación estructurada de solo efectivo y más de 200 reseñas.,261,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJoy5rVTMZzoURU3AAjMa3G4o,Recaudería Diana,Ciudad de México,"Guadalupe Victoria 37, La Conchita, 56600 Chalco de Díaz Covarrubias, Méx., Mexico",55 3092 0125,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi la gran variedad de fruta y verdura en Recaudería Diana y sus más de 100 opiniones. Como hoy solo recibes efectivo, con la terminal Konfío podrás aceptar pagos con tarjeta y aumentar el ticket promedio de compra.",Recaudería con campo estructurado de solo efectivo y buen volumen de reseñas.,103,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJYbQ5V3j10YURlyqGXDQijtM,Cocina económica LUPITA,Ciudad de México,"Cuautitlan 8, La Concepción, 54900 Tultitlán de Mariano Escobedo, Méx., Mexico",55 9189 5835,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, note que en Cocina economica LUPITA solo aceptan efectivo. Muchos clientes prefieren pagar con tarjeta sus comidas diarias. Con la terminal de Konfio puedes aceptar todas las tarjetas, agilizar tus cobros y hacer crecer tus ventas facilmente.",Restaurante con señal confirmada de solo efectivo mediante datos estructurados de Google.,47,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJZ10SYZX10YURWOfo2ZTFrTI,Estética Unisex Kimbombo,Ciudad de México,"Blvd. Tultitlán Pte. 07, San Juan, 54900 Tultitlán de Mariano Escobedo, Méx., Mexico",55 5888 9270,,7230,Salones de belleza,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, note que en Estetica Unisex Kimbombo solo reciben efectivo para sus servicios de corte y tinte. Con una terminal Konfio puedes ofrecer cobro con tarjeta a tus clientes habituales y permitirles pagar servicios mayores con comodidad.",Estética con alto número de reseñas y confirmación estructurada de solo efectivo.,121,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJq29ORflTL4QR922E-ojTTi8,Tortillería y Molino San Carlos Matriz,Guadalajara,"Calle Juárez Eje Nte 73- B, Centro, 45640 Tlajomulco de Zúñiga, Jal., Mexico",33 1918 5137,https://www.facebook.com/Tortiller%C3%ADa-San-Carlos-106516644107390,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi la gran preferencia de Tortillería y Molino San Carlos en Tlajomulco y que operan solo en efectivo. Con la terminal Konfío puedes aceptar cobros con tarjeta a tus clientes y repartidores de manera rápida y sin complicaciones.",Tortillería consolidada con 57 reseñas y confirmación estructurada de solo efectivo.,57,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJyf1RabmTYoYRJEayUSDUvoc,Taquería Ruiz,Monterrey,"Calle Cto. de la Paz S/N, Monte Real, 66056 Cdad. Gral. Escobedo, N.L., Mexico",81 1897 0392,https://www.facebook.com/Tacos-Ruiz-Monte-Real-564038984069656/,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, en Taquería Ruiz tienen gran éxito con los tacos y barbacoa, pero actualmente solo reciben efectivo. Ofrecer cobro con tarjeta agilizará tus pedidos en horas pico y evitará perder ventas de clientes sin cambio. ¿Te interesa conocer nuestra terminal sin rentas mensuales?",Taquería con alto volumen de reseñas que solo opera con efectivo.,380,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJd8afdx_j0YURIWoZnWwYHsE,Cocina Económica Damariz,Ciudad de México,"Imploración 153, Benito Juárez, 57000 Cdad. Nezahualcóyotl, Méx., Mexico",55 2154 5909,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi que Cocina Económica Damariz mueve muchos pedidos a domicilio y comida para llevar, pero solo manejan efectivo. Con la terminal Konfío puedes aceptar tarjetas y agilizar tus cobros sin perder clientes por cambio. ¿Te comparto los detalles?",Negocio de comida para llevar con casi 100 reseñas y restricción a solo efectivo.,99,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJS7zzB8D60YUR0xJ7rDiPwlw,Cocina economica isabel,Ciudad de México,"Av. Manuel Ávila Camacho Esq, Calle Melchor Ocampo 29, Melchor Muzquiz, 55240 Ecatepec de Morelos, Méx., Mexico",56 3071 8857,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, noté que en Cocina economica isabel solo reciben efectivo. Con una terminal Konfío puedes aceptar tarjeta al instante, evitar que se vayan comensales sin cambio y hacer crecer tu negocio fácilmente con comisiones claras.",Cocina económica con buen flujo de comensales y confirmación de aceptar únicamente efectivo.,72,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJMdi0ifK0KIQRl9W8KcfuBNg,De La Cocina De Mama,Guadalajara,"Moctezuma, C. Río Tíbet &, Tonalá Centro, 45400 Tonalá, Jal., Mexico",33 3027 8509,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi las excelentes opiniones sobre la comida casera en De La Cocina De Mama. Noté que solo cobras en efectivo; con la terminal Konfío puedes aceptar tarjetas fácilmente, atender mejor a tus comensales y subir tus ventas.",Restaurante concurrido con señal estructurada de cobro exclusivo en efectivo.,75,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJQ3JJpvO0KIQRCqniZvtpkoc,Panaderia De Los caramelos,Guadalajara,"C. Colon 99, Tonalá Centro, 45400 Tonalá, Jal., Mexico",33 3681 4697,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi la gran tradición de pan artesanal en Panaderia De Los caramelos. Vi que solo recibes efectivo; con la terminal Konfío puedes aceptar pagos con tarjeta rápidamente, evitando perder ventas de clientes que no traen efectivo.",Panadería de alta afluencia que solo opera con efectivo.,74,4.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJIRn8VA6zKIQRaxU8VJmLI44,Fonda la Familia,Guadalajara,"Unnamed Road, Nueva Central Camionera, 45580 San Pedro Tlaquepaque, Jal., Mexico",33 1337 2088,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi que en Fonda la Familia reciben a muchos clientes que van de paso por la terminal de autobuses. Como solo aceptas efectivo, una terminal Konfío te permitiría cobrar con tarjeta a viajeros y aumentar tu venta diaria.",Restaurante cercano a central de transporte que opera exclusivamente en efectivo.,42,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJz-97mS6dYoYR3SdBFEPXqwY,Tortillería de León y Molino,Monterrey,"Av. Paseo de los Leones, Hacienda del Sol, 66003 García, N.L., Mexico",81 1630 3479,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi la gran afluencia de clientes en Tortillería de León y Molino. Noté que solo recibes efectivo; aceptar pagos con tarjeta con la terminal Konfío te permite agilizar filas y aumentar el ticket de compra diario.",Tortillería concurrida con confirmación estructurada de que solo recibe efectivo.,30,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJO50SYkr_0YURdiT1IGVKLjc,Fonda San Juan desde 1980,Monterrey,"Astrónomos 35, Escandón II Secc, Miguel Hidalgo, 11800 Ciudad de México, CDMX, Mexico",55 6903 4433,,5812,Restaurantes,confirmed_no_card,No aceptan tarjetas.,85,True,,"Hola, vi que tus comensales disfrutan mucho el chicharrón pero comentan que no aceptas tarjetas. Con una terminal Konfío puedes cobrarles fácilmente con tarjeta y hacer crecer tus ventas diarias. ¿Te gustaría conocerla?",Fonda tradicional con reseña explícita que confirma que no reciben pagos con tarjeta.,43,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJucxjZG4BzoURDvMrKIGD0yA,"Pollos al carbón ""El Bruce""",Ciudad de México,"Av 16 de Septiembre 215, Santa María Tepepan, Xochimilco, 16020 Ciudad de México, CDMX, Mexico",55 5675 0733,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,85,True,,"Hola, vi las buenas resenas sobre el sazon de Pollos al carbon El Bruce y note que solo reciben efectivo. Con una terminal Konfio podras cobrar con tarjeta en mostrador y pedidos, facilitando la compra a tus clientes.",Negocio de comida con 55 resenas y senal confirmada de solo efectivo.,55,4.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
